id,name,coord,mmsi,heading,s_date,color,p_url
354475,JET RAIDER,"1.262840,103.820000",564884000,511,2023-06-07T01:00,12,https://www.econdb.com/maritime/vessel/async/564884000/
369045,WATERFRONT 2,"1.261080,103.807000",564427000,511,2023-06-07T01:00,12,https://www.econdb.com/maritime/vessel/async/564427000/
382381,SULIANYUNGANGHUO1106,"1.247400,103.774000",413858003,271,2023-04-22T08:00,2,https://www.econdb.com/maritime/vessel/async/413858003/
390938,AM WAHID,"1.267250,103.757000",533160239,290,2023-06-05T08:30,22,https://www.econdb.com/maritime/vessel/async/533160239/
394202,BARRA ENDEAVOUR,"1.266130,103.738000",563077980,511,2023-06-06T00:30,11,https://www.econdb.com/maritime/vessel/async/563077980/
396481,PRESIDENT EIGHTEEN,"1.273890,103.776000",563078010,511,2023-06-07T00:30,11,https://www.econdb.com/maritime/vessel/async/563078010/
407425,NAUTICAL CORAL,"1.254510,103.784000",563014960,511,2023-06-04T13:00,2,https://www.econdb.com/maritime/vessel/async/563014960/
415038,MITRA BAHARI,"1.254920,103.780000",525401378,511,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/525401378/
422171,DING HENG 21,"1.274240,103.741000",413346120,315,2023-06-06T20:30,22,https://www.econdb.com/maritime/vessel/async/413346120/
426757,PUSAKA GEMILANG,"1.241680,103.800000",533132391,271,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/533132391/
430262,JIN HAI ZHOU,"1.235830,103.800000",477856200,281,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/477856200/
430398,SEA DRAGON 12,"1.248390,103.791000",457409000,511,2023-06-07T01:00,11,https://www.econdb.com/maritime/vessel/async/457409000/
433380,PEARL KATE,"1.258120,103.779000",563167400,120,2023-06-07T00:30,22,https://www.econdb.com/maritime/vessel/async/563167400/
435527,MAZU 01,"1.293510,103.760000",563078530,511,2023-06-07T00:00,11,https://www.econdb.com/maritime/vessel/async/563078530/
442010,FU YUAN YU 8607,"1.236140,103.822000",412440437,511,2023-05-03T08:00,2,https://www.econdb.com/maritime/vessel/async/412440437/
442047,SARGODHA,"1.239050,103.766000",463076101,128,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/463076101/
447441,AMYLA,"1.289190,103.729000",563174600,300,2023-06-06T22:30,22,https://www.econdb.com/maritime/vessel/async/563174600/
452666,KM SINAR LIZA 01,"1.289720,103.740000",525400600,511,2023-06-06T14:30,2,https://www.econdb.com/maritime/vessel/async/525400600/
461514,SURYA BAYU,"1.300150,103.727000",533013500,152,2023-04-19T03:30,12,https://www.econdb.com/maritime/vessel/async/533013500/
462321,FEI FENG(SC4918F),"1.293030,103.751000",704692716,511,2023-06-03T01:30,12,https://www.econdb.com/maritime/vessel/async/704692716/
464561,KM SQUIRREL JUMP,"1.241820,103.815000",826219723,511,2023-04-19T04:30,2,https://www.econdb.com/maritime/vessel/async/826219723/
465062,AL JMELIYAH,"1.273420,103.774000",211886490,31,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/211886490/
466490,JET FLYTE II,"1.262960,103.820000",564298000,511,2023-06-07T01:00,12,https://www.econdb.com/maritime/vessel/async/564298000/
468884,SINDO 7,"1.261900,103.819000",563921000,511,2023-06-07T01:00,12,https://www.econdb.com/maritime/vessel/async/563921000/
471451,MASTIC,"1.244450,103.808000",341967000,160,2023-06-01T10:00,22,https://www.econdb.com/maritime/vessel/async/341967000/
472015,PUNSAND BAY,"1.298610,103.753000",503000218,511,2023-06-05T05:00,11,https://www.econdb.com/maritime/vessel/async/503000218/
476988,NOAHKING,"1.290580,103.748000",312140000,511,2023-06-01T08:00,22,https://www.econdb.com/maritime/vessel/async/312140000/
484019,MONJASA SHIPPER,"1.296090,103.752000",636022597,178,2023-05-08T00:00,22,https://www.econdb.com/maritime/vessel/async/636022597/
486552,EROWATI I,"1.242200,103.804000",525107019,280,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/525107019/
486974,SEDRES MARMOLADA,"1.299460,103.756000",529143000,251,2023-05-23T08:30,12,https://www.econdb.com/maritime/vessel/async/529143000/
488304,CAPRICORN,"1.234800,103.824000",525219742,511,2023-05-16T10:30,2,https://www.econdb.com/maritime/vessel/async/525219742/
489766,MARINE DYNAMO,"1.292170,103.743000",563180600,115,2023-06-07T00:30,22,https://www.econdb.com/maritime/vessel/async/563180600/
489787,BUDI JASA 7,"1.291270,103.743000",525223100,511,2023-06-01T08:00,2,https://www.econdb.com/maritime/vessel/async/525223100/
491497,PENGUIN REFLECTION,"1.267920,103.796000",563080370,338,2023-06-07T01:00,12,https://www.econdb.com/maritime/vessel/async/563080370/
495293,ORIENTAL DIAMOND,"1.239080,103.744000",440285000,263,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/440285000/
19940,CMA CGM PALAIS ROYAL,"36.144800,-5.414190",228394600,240,2023-06-06T03:30,2,https://www.econdb.com/maritime/vessel/async/228394600/
95098,CMA CGM COLUMBIA,"36.136700,-5.435800",256968000,183,2023-06-06T13:00,2,https://www.econdb.com/maritime/vessel/async/256968000/
50211,MAERSK LEON,"36.147100,-5.435340",566405000,182,2023-05-08T15:00,2,https://www.econdb.com/maritime/vessel/async/566405000/
169442,MAERSK LOTA,"36.144300,-5.432590",566383000,45,2023-05-30T04:30,2,https://www.econdb.com/maritime/vessel/async/566383000/
53971,SEASPAN NEW YORK,"36.131800,-5.422580",477014900,178,2023-05-31T13:00,2,https://www.econdb.com/maritime/vessel/async/477014900/
106415,POLAR PERU,"36.121000,-5.399050",636018523,354,2023-06-06T15:00,2,https://www.econdb.com/maritime/vessel/async/636018523/
459976,ULSAN,"36.144800,-5.435460",636022118,181,2023-05-27T18:30,2,https://www.econdb.com/maritime/vessel/async/636022118/
484617,JOST,"36.109800,-5.401680",255719000,172,2023-06-06T21:30,2,https://www.econdb.com/maritime/vessel/async/255719000/
2987,STAR PRIMA,"36.091900,-5.414270",311000958,170,2023-05-22T00:00,2,https://www.econdb.com/maritime/vessel/async/311000958/
101924,MOROCCO STAR,"36.115200,-5.397910",242579300,165,2023-06-04T05:00,12,https://www.econdb.com/maritime/vessel/async/242579300/
312531,ROLIN,"36.129700,-5.421210",224112660,511,2022-08-24T08:30,12,https://www.econdb.com/maritime/vessel/async/224112660/
311317,GRANT DEL MAR,"36.136600,-5.441900",224166990,511,2022-10-04T04:30,11,https://www.econdb.com/maritime/vessel/async/224166990/
313130,MARITIME UNO,"36.139000,-5.441800",225977980,511,2022-11-18T11:00,2,https://www.econdb.com/maritime/vessel/async/225977980/
314891,PIRATA DE SALVORA,"36.133900,-5.442460",225918990,511,2022-11-18T10:00,12,https://www.econdb.com/maritime/vessel/async/225918990/
93260,MED STAR,"36.141200,-5.430390",242683300,1,2023-05-28T11:00,12,https://www.econdb.com/maritime/vessel/async/242683300/
100689,TANGER EXPRESS,"36.139400,-5.402390",242127100,313,2023-06-01T14:30,12,https://www.econdb.com/maritime/vessel/async/242127100/
103857,DIDIMON,"36.116700,-5.398340",636014337,355,2023-06-06T20:00,22,https://www.econdb.com/maritime/vessel/async/636014337/
170538,AQUARIUS,"36.089600,-5.415740",636018924,66,2023-06-06T21:30,22,https://www.econdb.com/maritime/vessel/async/636018924/
205026,PETROPORT,"36.105000,-5.404890",225438000,211,2023-06-04T02:30,22,https://www.econdb.com/maritime/vessel/async/225438000/
220482,MV WILTON,"36.155900,-5.408230",224082000,133,2023-04-25T08:30,11,https://www.econdb.com/maritime/vessel/async/224082000/
66775,HERCULES 8000,"36.109000,-5.401300",215341000,131,2023-06-01T19:30,22,https://www.econdb.com/maritime/vessel/async/215341000/
82121,MONTE ANAGA,"36.099600,-5.409190",225419000,319,2023-06-02T22:00,22,https://www.econdb.com/maritime/vessel/async/225419000/
125943,BAHIA DE GETARES,"36.144900,-5.442060",225985074,511,2023-05-28T10:30,2,https://www.econdb.com/maritime/vessel/async/225985074/
126038,MEDITERRANEAN SPIRIT,"36.103400,-5.411530",538009547,19,2023-06-06T17:00,2,https://www.econdb.com/maritime/vessel/async/538009547/
132431,MIMITSU,"36.101200,-5.407430",373471000,111,2023-05-30T01:00,2,https://www.econdb.com/maritime/vessel/async/373471000/
134853,SSI SPLENDID,"36.097000,-5.409640",538008308,156,2023-05-23T14:30,2,https://www.econdb.com/maritime/vessel/async/538008308/
18122,KRITI RUBY,"36.096600,-5.410980",240941000,60,2023-05-26T05:00,22,https://www.econdb.com/maritime/vessel/async/240941000/
38233,HERCULES 400,"36.089100,-5.413560",255707000,240,2023-06-06T23:00,22,https://www.econdb.com/maritime/vessel/async/255707000/
297328,BLUE VEGA,"36.139500,-5.430430",224536000,182,2023-05-28T10:30,22,https://www.econdb.com/maritime/vessel/async/224536000/
297364,BUNKER BREEZE,"36.094900,-5.412220",225428000,27,2023-06-06T21:00,22,https://www.econdb.com/maritime/vessel/async/225428000/
297371,BUNKER BAY,"36.157000,-5.408620",224448000,218,2023-05-28T09:00,22,https://www.econdb.com/maritime/vessel/async/224448000/
304468,COBECHO PRIMERO,"36.139400,-5.421770",224388570,511,2023-04-25T02:00,2,https://www.econdb.com/maritime/vessel/async/224388570/
304965,AVELINA,"36.145800,-5.441530",224121630,511,2023-05-28T07:30,2,https://www.econdb.com/maritime/vessel/async/224121630/
311316,SPABUNKER 21,"36.133000,-5.426380",224976000,266,2023-05-28T10:30,11,https://www.econdb.com/maritime/vessel/async/224976000/
312584,AS CERO,"36.166500,-5.413230",225933880,511,2023-05-28T08:30,2,https://www.econdb.com/maritime/vessel/async/225933880/
312726,ISLA VERDE DOS,"36.148700,-5.441450",224094450,511,2023-05-27T17:00,2,https://www.econdb.com/maritime/vessel/async/224094450/
312774,SAN FRANCISCO,"36.134300,-5.442970",224226000,511,2023-04-08T07:00,2,https://www.econdb.com/maritime/vessel/async/224226000/
313151,LIMPIAMAR ALGECIRAS,"36.144800,-5.441540",224229890,511,2023-04-24T22:30,2,https://www.econdb.com/maritime/vessel/async/224229890/
313153,CERHO,"36.121900,-5.419180",224233850,511,2023-04-24T18:30,2,https://www.econdb.com/maritime/vessel/async/224233850/
313367,FREJA,"36.138300,-5.422750",225983623,511,2023-04-24T23:00,12,https://www.econdb.com/maritime/vessel/async/225983623/
364938,AMADESAM OCHO,"36.142100,-5.421210",224381540,327,2023-04-25T01:00,11,https://www.econdb.com/maritime/vessel/async/224381540/
404479,SWORDFISH,"36.098700,-5.413290",225996174,511,2023-05-28T10:30,2,https://www.econdb.com/maritime/vessel/async/225996174/
430414,BAHIA LEVANTE,"36.093600,-5.412310",224932000,147,2023-06-04T10:00,22,https://www.econdb.com/maritime/vessel/async/224932000/
493381,NORD EVEREST,"36.101500,-5.406910",219032048,115,2023-06-01T12:00,2,https://www.econdb.com/maritime/vessel/async/219032048/
59235,MSC HEIDI,"51.959900,4.067280",372008000,264,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/372008000/
15050,NYK METEOR,"51.949900,4.066150",354212000,258,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/354212000/
401538,MSC PORTO III,"51.959900,4.067510",636018191,262,2023-06-02T20:30,2,https://www.econdb.com/maritime/vessel/async/636018191/
10689,JSP ANNA,"51.958400,4.074090",255775000,162,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/255775000/
163866,ENAV PEREGRINA,"51.966700,4.071840",538008719,201,2022-10-28T08:00,11,https://www.econdb.com/maritime/vessel/async/538008719/
132582,TRANSWIND,"51.949200,4.076000",255806266,68,2022-11-23T05:30,2,https://www.econdb.com/maritime/vessel/async/255806266/
32733,VITESSE,"51.949800,4.068380",244010031,256,2023-04-28T22:30,2,https://www.econdb.com/maritime/vessel/async/244010031/
50403,PRISA,"51.950700,4.072770",244620938,511,2023-06-07T01:00,11,https://www.econdb.com/maritime/vessel/async/244620938/
51851,ENSEMBLE,"51.950500,4.070590",244032418,257,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/244032418/
54130,LIGURIAN SEA,"51.981000,4.073420",636016698,300,2023-06-01T08:30,22,https://www.econdb.com/maritime/vessel/async/636016698/
186645,SEAWAYS FRIO,"51.968500,4.069660",538004030,242,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/538004030/
72381,NISSOS ANAFI,"51.967900,4.073600",538008310,151,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/538008310/
12655,SOMTRANS XXXII,"51.949800,4.067220",244780962,511,2023-06-07T01:00,22,https://www.econdb.com/maritime/vessel/async/244780962/
14173,MUREEN,"51.951100,4.075160",244660108,511,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/244660108/
21017,MATADOR 3,"51.984600,4.076110",246300000,95,2023-06-07T01:00,11,https://www.econdb.com/maritime/vessel/async/246300000/
40874,MARTIE,"51.951200,4.075790",244730281,511,2023-06-07T01:00,2,https://www.econdb.com/maritime/vessel/async/244730281/
91779,MSC FEBE,"36.003500,120.201000",372729000,221,2023-06-06T23:59,2,https://www.econdb.com/maritime/vessel/async/372729000/
10964,HMM HAMBURG,"36.013300,120.233000",374102000,232,2023-06-06T13:59,2,https://www.econdb.com/maritime/vessel/async/374102000/
103676,CSCL GLOBE,"36.001500,120.214000",477712400,232,2023-06-06T19:59,2,https://www.econdb.com/maritime/vessel/async/477712400/
71714,MAERSKMCKINNEYMOLLER,"35.996300,120.260000",219018271,0,2023-06-06T21:59,2,https://www.econdb.com/maritime/vessel/async/219018271/
352643,CMA CGM ARCTIC,"36.000300,120.197000",229778000,222,2023-06-06T23:59,2,https://www.econdb.com/maritime/vessel/async/229778000/
16729,APL CHONGQING,"36.006800,120.222000",566318000,232,2023-06-06T23:59,2,https://www.econdb.com/maritime/vessel/async/566318000/
83674,SEASPAN GANGES,"35.997200,120.258000",477776100,161,2023-06-05T21:59,2,https://www.econdb.com/maritime/vessel/async/477776100/
88607,EVER LIVING,"35.994700,120.256000",563143000,343,2023-06-03T23:59,2,https://www.econdb.com/maritime/vessel/async/563143000/
30816,COSCO ASHDOD,"36.029500,120.243000",477463500,55,2023-06-06T23:59,2,https://www.econdb.com/maritime/vessel/async/477463500/
134411,LOS ANDES BRIDGE,"36.010200,120.228000",354118000,233,2023-06-05T19:59,2,https://www.econdb.com/maritime/vessel/async/354118000/
45268,SITC NANSHA,"35.996800,120.207000",477594900,231,2023-06-06T23:59,2,https://www.econdb.com/maritime/vessel/async/477594900/
299125,MAO FA 028,"36.017600,120.238000",413363350,511,2022-08-21T14:00,2,https://www.econdb.com/maritime/vessel/async/413363350/
299295,ZHONG LU YOU 3,"36.014300,120.213000",413271380,315,2022-08-21T14:00,22,https://www.econdb.com/maritime/vessel/async/413271380/
299499,ZHONG RAN 33,"36.005100,120.219000",412022010,231,2022-08-21T14:00,22,https://www.econdb.com/maritime/vessel/async/412022010/
299512,XIN SHENG 66,"36.008000,120.206000",413255920,225,2022-08-21T12:30,22,https://www.econdb.com/maritime/vessel/async/413255920/
299180,GE ZUAN 1 HAO,"36.021900,120.242000",413223570,129,2022-09-25T05:30,11,https://www.econdb.com/maritime/vessel/async/413223570/
464222,SITC CHANGMING,"35.995600,120.202000",477885900,263,2023-06-06T23:59,2,https://www.econdb.com/maritime/vessel/async/477885900/
465331,WAN HAI 359,"36.022100,120.216000",563182400,231,2023-06-06T22:29,2,https://www.econdb.com/maritime/vessel/async/563182400/
61364,SAN FERNANDO,"-29.875800,31.026400",538005734,257,2023-06-04T09:30,2,https://www.econdb.com/maritime/vessel/async/538005734/
96046,MSC NOA,"-29.882900,31.025200",636018659,257,2023-06-07T00:30,2,https://www.econdb.com/maritime/vessel/async/636018659/
379574,KALAHARI EXPRESS,"-29.869700,31.056900",636093117,218,2023-06-04T12:30,2,https://www.econdb.com/maritime/vessel/async/636093117/
75823,SEASPAN TOKYO,"-29.880400,31.024300",477434200,24,2023-06-04T22:00,2,https://www.econdb.com/maritime/vessel/async/477434200/
101824,MSC DIEGO,"-29.876600,31.044900",357106000,511,2023-06-05T05:30,2,https://www.econdb.com/maritime/vessel/async/357106000/
101765,FU RONG SONG,"-29.873300,31.053700",477535500,223,2022-12-03T10:00,2,https://www.econdb.com/maritime/vessel/async/477535500/
162552,MSC TIANA F,"-29.872700,31.038000",636020919,99,2023-06-01T06:30,2,https://www.econdb.com/maritime/vessel/async/636020919/
45199,ITALIA STREAM,"-29.865200,31.031900",308438000,145,2023-06-02T00:30,2,https://www.econdb.com/maritime/vessel/async/308438000/
45033,SOUTHERN VENTURE,"-29.880900,31.031500",601225300,511,2022-06-18T23:00,22,https://www.econdb.com/maritime/vessel/async/601225300/
325587,MADEVU ROYALE,"-29.867200,31.058100",601849600,511,2022-06-18T13:00,12,https://www.econdb.com/maritime/vessel/async/601849600/
68598,JAL SASVATA,"-29.887800,31.032100",563129300,288,2022-07-18T23:30,22,https://www.econdb.com/maritime/vessel/async/563129300/
94414,IVS PINEHURST,"-29.873900,31.047400",548912000,283,2022-07-24T01:30,2,https://www.econdb.com/maritime/vessel/async/548912000/
49241,BOW FLORA,"-29.871500,31.055600",259927000,218,2022-11-12T10:00,22,https://www.econdb.com/maritime/vessel/async/259927000/
45315,FUMANA,"-29.879400,31.034700",601225500,511,2023-04-18T16:00,22,https://www.econdb.com/maritime/vessel/async/601225500/
92322,DE SHENG 1,"-29.875900,31.033000",353381000,258,2023-05-23T23:00,2,https://www.econdb.com/maritime/vessel/async/353381000/
104004,YIN NENG,"-29.874500,31.043300",413338000,46,2023-06-06T13:00,2,https://www.econdb.com/maritime/vessel/async/413338000/
109686,TORM ASTRID,"-29.888400,31.031700",219420000,337,2023-06-06T06:30,22,https://www.econdb.com/maritime/vessel/async/219420000/
186362,AFRICAN ROBIN,"-29.874400,31.033700",311010900,309,2023-05-25T06:30,2,https://www.econdb.com/maritime/vessel/async/311010900/
67584,SEA RUBY,"-29.877600,31.043900",355327000,284,2023-06-04T19:30,2,https://www.econdb.com/maritime/vessel/async/355327000/
80680,CHINTANA NAREE,"-29.869300,31.029300",566699000,285,2023-06-05T23:30,2,https://www.econdb.com/maritime/vessel/async/566699000/
127849,AFRICAN SPOONBILL,"-29.876700,31.043900",374514000,286,2023-06-01T11:30,2,https://www.econdb.com/maritime/vessel/async/374514000/
7551,ISIQALO,"-29.878700,31.044000",601890200,292,2023-06-06T00:30,22,https://www.econdb.com/maritime/vessel/async/601890200/
14740,KIBALI,"-29.874900,31.036100",210558000,304,2023-06-04T19:00,2,https://www.econdb.com/maritime/vessel/async/210558000/
